"","user_id","created_at","text","location","hashtags"
"234","25464292","1563818134","I'm still sad about the #VeronicaMarsSeason4 ending but, on the plus side, I channelled my anguish into cleaning and our minivan hasn't looked this good in at least a year. #silverlining #BringBackLogan https://t.co/O9fl0xMFhO","Texas, USA","c(""VeronicaMarsSeason4"", ""silverlining"", ""BringBackLogan"")"
"235","998066427553660928","1563818120","@FullFrontalSamB @marwilliamson Sad &amp; Pathetic. Marianne Williamson is bringing a powerful and important voice to the debates, telling big truths in a way no one else can. We're on the verge of a fucking race war and you have the nerve to make fun of a healer who is trying to save this nation? #Cancelled","Oakland, CA","Cancelled"
"236","2927466957","1563818117","@ realdonaldtrump MAGA this sad, and it happened on your watch! 🇨🇳 Fortune: ""It's China's World"" https://t.co/tO1YSdxkvC #axiosam","Chicago","axiosam"
"237","120177908","1563818085","Art Neville passed away today at 81. He used to come early for #FunkyMeters and #NevilleBrothers shows, not to set up but just hang around. He'd come sit in my office to chat. Sad day. Definitely ""a little bit under the weather"" 

https://t.co/SvZns1DXIM","Las Vegas, NV","c(""FunkyMeters"", ""NevilleBrothers"")"
"238","903657882532671488","1563817938","Pleased the Minerve has been found after 51 years, but a sad reminder of the dangers of life in #Submarines. https://t.co/q1wYZqPgN4. 52 lives lost. More on dangers in my blog https://t.co/cSaw7hcKck https://t.co/vGqoaoH0tH","Lancashire","Submarines"
"239","20705255","1563817927","@NateTheFinch It's so true! That's part of the reason I'm a little sad I won't be at #gophercon, I've met so many amazing people *through* Go that I really enjoy seeing in person!","Las Vegas, NV","gophercon"
"240","538161595","1563817915","Part 2 has been posted! https://t.co/rnl41v9Oz8 #goodomens https://t.co/j38KoKzT09","Tallahassee, FL","goodomens"
"241","181860657","1563817914","Such an honor to work on this for a few weeks last year. So sad that Tony couldn’t be here for this one 💔 I think we all did him proud 💗#TonyScott #ClaudioMiranda #JohnConnor ✨🎥✨ https://t.co/yelEuBxZjS","Los Angeles","c(""TonyScott"", ""ClaudioMiranda"", ""JohnConnor"")"
"242","796893993632145412","1563817871","@Tennessean Tip of the iceberg goings on locally and nationally making these individuals to make greedy business decisions allowing fraud to perpetuate and harm consumers. Shame on them #crimedoesnotpay Sad for all involved.","Nashville, TN","crimedoesnotpay"
"243","1043191017594388480","1563817860","Texting someone I had no business texting because I was sad at 3am. 

Reply: I thought I blocked you already. 

And so now I’m blocking a bunch of people to save my dumbass from sending those kinda reckless texts. 

#ImAnIdiot","Sacramento, CA","ImAnIdiot"
"244","38359820","1563817857","Sad that a boss decides to dislike a team member who adds #conative diversity. As I tell teens, people often try to hide ignorance with arrogance. https://t.co/K8glWezhwQ","Scottsdale, AZ","conative"
"245","3062506145","1563817835","Bribery before an election is the Liberal hypocrisy! SNC &amp; Admiral Norman Scandals ... the firing of Women ministers scandal. Lack of integrity and deception is Trudeau! What a sad fact. #TrudeauMustGo https://t.co/421O1B0buW","Calgary, AB","TrudeauMustGo"
"246","277168365","1563817825","Honestly HOW long is he gonna rant  on this? So now he is saying the Democrat party was GREAT until #TheSquad came along?  yeah right.. He was bashing them LONG before these Ladies were elected! #Trump is SO full of hate and #racism its disgusting.
He is a sad OLD lonely Man! https://t.co/cDUaHHx2zJ","LaSalle, IL","c(""TheSquad"", ""Trump"", ""racism"")"
"247","24438460","1563817817","It slightly concerns me how much I love #MadameX because nobody else likes it and I'm sad 😂😩","Phoenix, AZ","MadameX"
"248","2281235216","1563817814","It's like they designed #ABeautifulDayMovie to *wring* tears out of me. I've been utterly unmoved by everything from sad pet movies to 'The Notebook', but this? I'm misty over the trailer... AND IT'S NOT EVEN SAD.","USA","ABeautifulDayMovie"
"249","1078754209267363840","1563817713","@StarbucksCanada wow. Your staff at #EatonCentre location need sensitivity training. A teenager just lectured a business person about #freerefill parameters even though he was near the location. What’s the point of loyalty if you get embarrassed that way? Sharehlders must sad.","Ottawa, Ontario","c(""EatonCentre"", ""freerefill"")"
"250","1372668180","1563817698","@michaelgbaron Very true. 

However, shouldn't we demand more from our GM than #MetsTwitter? You know the guy whose job it is to get these things right rather than bungle the vast majority of transactions since he started in that role? That fans could have done a similar or better job is sad.","New York, NY","MetsTwitter"
"251","2450088930","1563817686","So sad when you wake up hyped to listen to @themorningtoast and then remember they’re on a 2 week hiatus... #steenyprobs","New York, NY","steenyprobs"
"252","57017067","1563817680","How sad. My condolences to his family and loved ones. #RIP https://t.co/9IXZqMupfc","IG: marybsonnier","RIP"
"253","3068690196","1563817646","Sad day in #Esports and #Starcraft history. The Starcraft legend and commentator @iNcontroLTV has passed. Amazing person that influenced so many people in a positive way, including @ElevateBails as a young kid at many tournaments. You will be missed my friend. @Blizzard_Ent https://t.co/Y5KCWVgVgA","Kansas City","c(""Esports"", ""Starcraft"")"
"254","117172071","1563817602","@JenniferWeeks83 Sigh.... so sad to hear this. Love them &amp; saw them many, many times.... #RIPArtNeville 💔 :(","San Diego, CA","RIPArtNeville"
"255","1117204312831119360","1563817590","So this makes me sad #9YearsOfOneDirection how has it been this long https://t.co/QEX7F7ryXF","Anthem, AZ","9YearsOfOneDirection"
"256","1152599549099294720","1563817572","#dark #sad #pain 😭my knee hurts everything hurts and marching band just started 😭God please give me my health back 😭with love Alondra 🌼 https://t.co/4z2UUHAivz","Edinburg, TX","c(""dark"", ""sad"", ""pain"")"
"257","1140647835190333440","1563817544","Depression isnt just being sad. It isnt something people can control. You can have a good life and still have it. Help them through it. Don't just try to give them medication for it. Help them through the episodes,help them find the good in the bad.#DepressionIsReal #depression","Lincolnton, NC","c(""DepressionIsReal"", ""depression"")"
"258","97817924","1563817543","“If he goes looking for u, what will u do?” “I don’t want anything to do with him, you guys belong together, your one in the same” He was like her but he’s changed, it’s sad but we all know what’s gonna happen  #BettyEnNY https://t.co/pDJPn1pI66","Brooklyn, NY","BettyEnNY"
"259","15156246","1563817522","New Orleans legend Art Neville, founder of the Meters and Neville Brothers, dies at 81. More sad news for the #NOLA community. https://t.co/wY10vukvQA via @nolanews","New Orleans, LA","NOLA"
"260","590942964","1563817514","Toronto's own squad members who should be charged with breach of trust and holding developers for ransom #IMHOPEOPLE They all are socialist liberals who continue to swim in an ocean of theirr own ego  SAD https://t.co/du8m73NVNr","Toronto","IMHOPEOPLE"
"261","1004324906","1563817469","I had to exchange my Garmin watch after 2 years of use. It was a weird sad moment at best buy when I had to leave it on the counter and go get a new one. #garmin #running https://t.co/KhiU5Hwzpz","Rancho Cucamonga, CA","c(""garmin"", ""running"")"
"262","18169002","1563817462","⫸ Red Herring Alert ⫷

Most «single-family homes» are
●  Far west of Main Street
●  Sad debris of #vanre's nuking of
     Vancouver w 2010 Olympics

#moar #displacement #AllTakeNoGive
#BailOut2019 #Welfare4Developers
#vanpoli https://t.co/4CveV33Wf1","East Vancouver","c(""vanre"", ""moar"", ""displacement"", ""AllTakeNoGive"", ""BailOut2019"", ""Welfare4Developers"", ""vanpoli"")"
"263","357487949","1563817452","I dont mean to shit on the Veronica Mars fandom but, yeah what happened with Logan was sad but for an end of season cliffhanger, chances are this isnt the end. We aint rookies, we know the outcome to this cliché. 
This was a great renewal for the show👌🏼

#VeronicaMars","Australia","VeronicaMars"
"264","2163436272","1563817411","It's sad when you so sick of bs but it keeps coming from every angle till the point you wanna give up but you know you can't give up cause you know you play an important part in life and you're not just anybody you're the chosen 1 👼🏾 #GODGotMe 👑💯","Albany, GA","GODGotMe"
"265","381718432","1563817409","@BetoORourke The fact that people are dying from preventable diseases all bc they can’t afford health insurance is so sad. We need #MedicareForAmerica - the fastest way to make sure everyone is covered","Austin, TX","MedicareForAmerica"
"266","752228199199682560","1563817391","My husband waited for us to pull into Tulalip and took this beautiful photo. My seat mate and I were sad we couldn’t take a photo but we got a better one yet with our own canoe in it. #sunset #paddletoLummi #amazingcrew #ilovebeingindigenous 😭❤️✨🌊 https://t.co/gdHbU6MBJS","Washington, USA","c(""sunset"", ""paddletoLummi"", ""amazingcrew"", ""ilovebeingindigenous"")"
"267","1081213249016786948","1563817371","@jerallaire @circlepay @BermudaPremier @BermudaMonetary @Poloniex Congratulations!
It is so sad that the exodus has started with #crypto exchanges leaving the US behind. It was just a matter of time. Blockchain friendly jurisdictions like #Bermuda and #Malta are quickly changing their country's future!","United States","c(""crypto"", ""Bermuda"", ""Malta"")"
"268","336002320","1563817330","#Resistance 
Don't be surprised if trumpers blame the huge depression coming on Obama.  They are so stupid, it's sad. https://t.co/KrifnKqpGk","Earth","Resistance"
"269","14115587","1563817317","Uplifting patient stories generate likes and loves, but what content results in the most ""Sad"" reactions? Find out in our #research report, ""The Best of Social Media from America's Top #Hospitals."" https://t.co/J429Gsf3ol","Bloomington, Indiana","c(""research"", ""Hospitals"")"
"270","1018405586847895552","1563817297","I’m sad  #9YearsOfOneDirection","Netherlands ","9YearsOfOneDirection"
"271","3075844304","1563817292","@GOPChairwoman @realDonaldTrump Don't hold your breath waiting for Democrats to apologize for anything!

They are a sad lot of liars, slanderers and fakes, not to mention the clown aspect of the entire @DNC .

You already know as far as the left is concerned that #LiberalismIsAMentalDisorder","Cambridge, MD","LiberalismIsAMentalDisorder"
"272","84876791","1563817290","Sad Keanu with kitties
#KeanuReevesPosting https://t.co/JzNJpn5WJY","𝓘𝓷𝓽𝓸 𝓽𝓱𝓮 𝔀𝓸𝓸𝓭𝓼","KeanuReevesPosting"
"273","723300522690666497","1563817277","Incredibly sad news for the paranormal community. Rosemary had a profound impact on us all. She will be missed. https://t.co/QIb1TLCon5 #fortean #paranormal","Madison, WI","c(""fortean"", ""paranormal"")"
"274","47390630","1563817273","It's a #SAD day when @NYPD73Pct Officers are #Attacked in broad daylight. While they are displaying tremendous restraint @NYPDnews and @NYCPBA must demand #Justice for the Men and Women who #ProtectandServe.

#BlueLivesMatter https://t.co/dXnG7YnK1M","Monsey, NY","c(""SAD"", ""Attacked"", ""Justice"", ""ProtectandServe"", ""BlueLivesMatter"")"
"275","3298039477","1563817268","@soapsindepthabc @GeneralHospital Trust &amp; believe me when I say #GeneralHospital really knows how to make Michael suffer, which is so sad since he is about the only person in Port Charles who really has a genuine heart. But the writer's will have us all suffering until September during the wedding, just watch 🙄","Chicago, IL","GeneralHospital"
"276","28293251","1563817239","@noradominick Its sad to see #supernatural go! Was it a cast decision to make this the last season? I never heard why they are canceling it","FL","supernatural"
"277","628072544","1563817223","@SecretaryDEA Sir blockchain &amp; crypto are the future and it's unstoppable, India should utilize this opportunity to lead from the front like US took the lead in internet based tech out of dotcom peak . But it's very sad to see how India trying to kill this innovation #IndiaWantsCrypto","Moon","IndiaWantsCrypto"
"278","2151782563","1563817182","@OleMissRebels student found dead at Sardis, MS. The scene is a known party place, but super creepy. Investigators believe she was murdered. So sad.  @LocalMemphis at 5&amp;6pm. #BufordRidge #Sardis #LaFayetteCoMS https://t.co/1TFsFtufg9","Memphis, TN","c(""BufordRidge"", ""Sardis"", ""LaFayetteCoMS"")"
"279","3062447899","1563816538","This #EvilLivesHere is sad. Those poor kids. Tortured and controlled by their evil mother Theresa. 😫 Feel so bad for Suesan wtf. Total house of horrors.","Ohio, USA","EvilLivesHere"
"280","3062447899","1563817150","Who tf tries surgery on their daughter and just leaves her on the floor for weeks unconscious. This mother is so SICK. It's really disturbing and sad. Poor Suesan. #EvilLivesHere","Ohio, USA","EvilLivesHere"
"281","805608366","1563817133","It makes me sad that I can actually open tumblr in public now. #tumblr","King's Landing","tumblr"
"282","918336698974601216","1563817056","#Arewatwitter come and see the people that taught you child marriage. Your oga's at the top of pedophilia. Funny but sad https://t.co/tncAITkOW0","Location Location","Arewatwitter"
"283","289936645","1563817049","The saddest moment was when Jules was drunk and dripping wet in the pool and staggering with her dress straps falling. She has something terrible going on and couldn’t tell Ru. So sad #euphoriahbo https://t.co/CAoYLjjHqp","Orlando and NYC","euphoriahbo"
"284","532785064","1563817038","@ESPNCFB @CollegeGameDay @Mathieu_Era @LSUfootball So sad they forgot to get the players some team belts to hold up theirs pants... that would free up both hands. #whatswiththecrotchgrabn","Florida, USA","whatswiththecrotchgrabn"
"285","239140977","1563817024","Sad to this #Michonne leave. #Daryl #Michonne #Carol are my favorite badasses on TWD! If #Daryl is ever killed off or leaves that's a wrap I'm done with the show. And it took a few seasons for #Carol to be one of my favs. #Daryl &amp; #Michonne were instant for me! https://t.co/RTNA3CFrIZ","Houston, Texas","c(""Michonne"", ""Daryl"", ""Michonne"", ""Carol"", ""Daryl"", ""Carol"", ""Daryl"", ""Michonne"")"
"286","270178296","1563817013","@BernieSanders I had a situation 2 months ago. I had to call 911 for someone but they didn’t want me to, but I knew I had too. The ambulance came &amp; took him to the hospital. Then when I saw him a few day later, he told me thanks, but it cost him $2500. That’s Y he didn’t want me to call. #Sad","Apple Valley","Sad"
"287","298681398","1563816984","@jefferymyers @birthdaysevery1 @drivingdaboat @maddienicole434 It’s sad to see people so focused on their #HateTrump that they are blinding themselves to the actual harm some of these socialists democrats are trying to do to our country.","Los Angeles, CA","HateTrump"
"288","863933592","1563816948","@realDonaldTrump You have no friends, you have coconspirators and a family held together by knowledge of each other's crimes . . . Hugely sad 🙄 
But, hey, you're still going to jail 😀
☮️🌊🌊🌊

#EpsteinTrump #ImpeachTrumpNow #TrumpCrimeFamily #ImpeachTrump #MuellerTestimony https://t.co/Bo7YzGi8tL https://t.co/6KTwztgbtF","Ventura, CA","c(""EpsteinTrump"", ""ImpeachTrumpNow"", ""TrumpCrimeFamily"", ""ImpeachTrump"", ""MuellerTestimony"")"
"289","3350860215","1563816911","@ananavarro Fun fact: this bill was filed before the Chick-fil-A / San Antonio “issue” even Happened. It was another sad day in #txlege when the LGBTQ house caucus killed the bill and the Texas senate revived it. It’s never about the sandwich... just the white bread https://t.co/4qJJxdrBEe","Austin, TX","txlege"
"290","2724401718","1563816869","Sad news: David Hedison (Felix Leiter in Live and Let Die and Licence to Kill) has passed away at the age of 92.
https://t.co/fHyp9vtAVs

#JamesBond #FelixLeiter #LiveAndLetDie #LicenceToKill #InMemoriam https://t.co/YofvCgLLHs","Finland","c(""JamesBond"", ""FelixLeiter"", ""LiveAndLetDie"", ""LicenceToKill"", ""InMemoriam"")"
"291","937762467882717184","1563816860","Congratulations for being a prison of war.  Sad.  #TrumpGreetingCards","Chicago, IL","TrumpGreetingCards"
"292","815943083842043905","1563816817","I #Appreciate the Bagshaws for all they did by me. If you're a @VisWrestleNet fan, there's no new #MGB today. Don't be sad.

Please listen to the #retweeted shows! Why? This family are #greatguys. One has me a #guest.

#BLKLionsAirspace #WrestlingCommunity #life #relaxing https://t.co/WBnVr1oXcF","Staten Island, New York","c(""Appreciate"", ""MGB"", ""retweeted"", ""greatguys"", ""guest"", ""BLKLionsAirspace"", ""WrestlingCommunity"", ""life"", ""relaxing"")"
"293","519931230","1563816811","Sad day. But what a life. #ArtNeville has passed away. Those 60’s era Meters albums with Art on keyboards. Nothing short of amazing. World class. Innovator and played as well as anyone anywhere. Flowed out of him. Magical. So Smooth #LeoNocentelli #GeorgePorter #ZiggyModeliste","New Orleans","c(""ArtNeville"", ""LeoNocentelli"", ""GeorgePorter"", ""ZiggyModeliste"")"
"294","862124840857341957","1563816746","In his first 2.5 years in office the Trump Admin has built ZERO new fencing or walls of the Border Wall, only 51 miles were replaced. #Sad!","New York","Sad"
"295","154293234","1563816730","#MarilynManson
Getting drunk and disappearing during July 21 Iowa show, was not surprising. It was more sad.
Thank god rob was there to save the show.","Omaha, NE","MarilynManson"
"296","14575859","1563816714","If we just, like, show up at the theatre tomorrow, can we continue the run? Asking for a few friends. @AlanTudyk @OriginalRamiz @helensadler @leomarks114 @austinsdurant @OHugoArmstrong @michaelmitnick #lathtr #mysteriouscircumstancesGP #SherlockHolmes #mystery #worldpremiere #sad https://t.co/QU3ddW8myq","Los Angeles, CA","c(""lathtr"", ""mysteriouscircumstancesGP"", ""SherlockHolmes"", ""mystery"", ""worldpremiere"", ""sad"")"
"297","37477788","1563816683","“Banks &amp; other international companies in the city on Monday warned their staff living in #HongKong’s New Territories, of which Yuen Long is part, to consider going home early.” 
https://t.co/kzKjj1iTnj Sad... so much for the argument that politics &amp; business can remain separate.","Cambridge, MA","HongKong"
"298","782306093653495808","1563816660","#TooYoung It's always too sad when the stars fly too high 😎➡️ https://t.co/rWN19QBadP https://t.co/k5dAzjEPts","Miami, FL","TooYoung"
"299","2856013936","1563816639","Only a sad sap like Eric would leave his own apartment for two loafers. #days https://t.co/WPHCYzmp31","Toronto, Ontario","days"
"300","4769681696","1563816637","So sad to see that a person could do this to these cute kittens 😒https://t.co/DhyAHVlkiw #AnimalCruelty #kansascity","Kansas City, KS","c(""AnimalCruelty"", ""kansascity"")"
"301","2424764551","1563816632","when you're heartbroken and at work, they are playing love songs :( and I forgot my headphones #sad #heartbroken","Glendale, CA","c(""sad"", ""heartbroken"")"
"302","1100779681471713280","1563816614","""...Robert is by her side for the scan and suddenly he tears up upon seeing the sonogram of his niece or nephew for the first time...""

Oh this makes things so much more painful. It’s like rubbing it in #Robron fans faces that their not having their own baby. It makes me so sad.","Ireland","Robron"
"303","15064206","1563816613","Sad to just learn of Art ""Poppa Funk"" Neville passed away at the age of 81. Art was a founding member of funk legends The Meters and The Neville Brothers. #NOLA","Toronto, Ontario, CANADA","NOLA"
"304","436343695","1563816556","So sad news, rest in peace #DavidHedison @007 #FelixLeiter https://t.co/uMlJww3KyN","Mexico","c(""DavidHedison"", ""FelixLeiter"")"
"305","28851241","1563816545","Is it just me or are democrats acting like children and name calling because they aren’t getting their way?  It is really sad to see a third of the country inventing things to be offended by all to advance their America Last agenda.   #GOPisnotracist","Texas, USA","GOPisnotracist"
"306","4551864115","1563816542","Bruh I’m sad. It’s #FreeBigRell &amp; #FreeVitus till the homies home.

Stay up friends. Be safe.","Salt Lake City, UT","c(""FreeBigRell"", ""FreeVitus"")"
"307","908745944","1563816538","@WDWToday #CastCompliment Maria from Guatemala grand destino in the #chronosclub was the sweetest. I was leaving the lounge to drive home, sad to miss dessert being put out, Maria overheard &amp; brought a few desserts that were going to be put out for the drive home so thoughtful!","United States","c(""CastCompliment"", ""chronosclub"")"
"308","991462672762716160","1563816531","@RedRen710 @6549lmartin They grew up on violent video games while mom and dad stared at their cell phones. I feel so sorry for this lost generation. You are supposed to enjoy your 20's, not be someone's puppet. @DNC is ruining futures on a daily basis, with lies, and outrage at nothing...sad!
#KAGA2020","Phoenix, AZ","KAGA2020"
"309","431268369","1563816459","And there you have it.....#veronicamars I love this show and season 4 was great but I will miss seeing @jason_dohring as this character so much.  Even after all these years he and @IMKristenBell have great chemistry still.  I am still sad though but thank you for all the years! https://t.co/8pfB37SWEv","Indianapolis","veronicamars"
"310","1062793378973343744","1563816445","Is anyone else still sad over the first time 5sos was sued for using the tally logo #5SOSAreGoingToJailParty https://t.co/ukg4ZLWYkI","Texas, USA","5SOSAreGoingToJailParty"
"311","1041068466491387904","1563816439","@realDonaldTrump @realDonaldTrump just disrespected USA #sad, and said he liked Pakistani Media BETTER than OURS. So sad he hates America and OUR FIRST AMENDEMENT so much!
If you like them so much more, please take your own advice and LEAVE! 
Pakistan is NOT a great example for freedom of press.","United States","sad"
"312","2939114217","1563816423","@realDonaldTrump If Don-The-Con is tweeting, he's lying! 

Sad! 

#ObstructionOfJustice #Liar https://t.co/Cz6cTza55c","California, USA","c(""ObstructionOfJustice"", ""Liar"")"
"313","147637220","1563816395","I’ve only dropped 2 songs dis year &amp; dats #Farmer &amp; #NoHook 

We in July &amp; dats pretty sad

Had to shake dat “quitting” mindset which is tough to do 

But I got sum NEW shit coming soon 

Expect sum shit different shit tho still gon have sum #BANGERS but not jus #Bangers no more","Houston, TX","c(""Farmer"", ""NoHook"", ""BANGERS"", ""Bangers"")"
"314","19377701","1563816393","Some sad clown sketches #sketches #characterdesign https://t.co/csKodHCazI","nyc","c(""sketches"", ""characterdesign"")"
"315","1069084338","1563816362","@mercedesschlapp @BreitbartNews Wow. Great work Messy Mercy. Almost 100k followers and your little bullshit talking point couldn’t even muster up 1000 likes in 10 hours. We all know your strategy and it only works on the ones already knee deep in orange tar. #Sad","South Carolina, USA","Sad"
"316","1130246532798697472","1563816348","@JohnDelaney Please dude it’s just sad #DropOutDelaney","Portland, OR","DropOutDelaney"
"317","1561649078","1563816336","Sad fact is this happens a lot more than you actually think, City Boys by 1000 #Clinky https://t.co/cx8mG3y09U","Cincinnati, OH","Clinky"
"318","63641410","1563816332","Some sad truth in these words.  
I keep hoping he will find his spine and take a stand. 
 #StillWaitingForBernieToStand  @BernieSanders https://t.co/cTdqGbko3j","Florida-USA","StillWaitingForBernieToStand"
"319","1038807852356444160","1563816310","When its 9000 degrees and you ask @danmillerotown for a hug...and @trevorpenick24 bites your ear??🤦😂😍♥️💯 

Best weekend everrrr so sad it's all #over for now :( see you soon boys ! 

@otownofficial @jacobunderwood7 @iamerikestrada https://t.co/ITUKiTLYVp","Pennsylvania, USA","over"
"320","23979099","1563816260","If you're around come follow my friend, because having less than 50 followers makes me sad for him.

https://t.co/9GgOlImlab

#SupportSmallStreamers #smallstreamer #smallstreamers #SmallStreamersConnect #twitch #ARK #Minecraft","New York ","c(""SupportSmallStreamers"", ""smallstreamer"", ""smallstreamers"", ""SmallStreamersConnect"", ""twitch"", ""ARK"", ""Minecraft"")"
"321","200620127","1563816246","This former Democrat is now part of the #WalkAway Campaign. I walked away when I was in my early twenties, over 50 years ago. It's sad that so many still drink the #FakeNews Kool-Aid full of #Progressive lies.
https://t.co/v3zmTcK3Vj","Redding, CA","c(""WalkAway"", ""FakeNews"", ""Progressive"")"
"322","14801786","1563816227","@JudgeJeanine @SteveScalise - jumping onto that misinformation train I see- so sad you want this #IllegitimatePresident in office sitbad you will lie to Americans and play scare tactics- bunch of lies just like the #LiarInChief https://t.co/wM5eWlSVGl","Shorterville, AL","c(""IllegitimatePresident"", ""LiarInChief"")"
"323","82382002","1563816181","#Belizeantwitter it is truly sad and irritating how yuh post how beautiful Belize is (duh!! Alla a wi kno dat!) knowing that most Belizeans have NO access to said beauty. Foreigners own almost everything here. Stap uhu rass!","Ladyville, Belize","Belizeantwitter"
"324","17574923","1563816172","Great attitude, @jason_dohring .  It's sad and there will be a huge hole if the show goes forward.  But I agree with what you said, especially that @RobThomas is a smart writer with vision and integrity to the story. #VeronicaMars  https://t.co/LmYe9XWFuQ","Charlotte, NC","VeronicaMars"
"325","750578877228060672","1563816162","It makes me sad how much black ppl scream “I’m rooting for everyone black” EXCEPT Beyoncé. Here we have a black woman who literally works HARD to be one heck of a female entertainer, &amp; goes to bat for black culture in every way. But no. Let’s hate everything about her. #crabs","Atlanta, GA","crabs"
"326","2477795362","1563816130","@alieward @Macys And this is how America dies.  #sad #getafuckingsenseofhumor","Georgia US","c(""sad"", ""getafuckingsenseofhumor"")"
"327","628440678","1563816121","#Democrat_Lies both #laughable and #sad. https://t.co/vFUEWaLLnb","Georgia, USA","c(""Democrat_Lies"", ""laughable"", ""sad"")"
"328","269044642","1563816111","Prayers for all affected by Flash Flooding in Wayne County, Ohio last night. Wooster, Smithville, and Apple  Creek Ohio  was affected lots of people  are out of homes. Total loss. So sad to see my town have a devastation by Flash Flooding. 
#PrayForWoosterSmithvilleAppleCreek","Wooster, OH","PrayForWoosterSmithvilleAppleCreek"
"329","423082269","1563816098","@CNN @MSNBC am I the only person who finds Trump’s “say it” as he points at reporters EXTREMELY rude?  Aside from his asinine comments... #sad","Shaker Heights, Ohio","sad"
"330","1016669491","1563816082","#MondayMotivation ALL liberals are vile vermin who are destroying this country and all the good things within it. it's really sad","Algonac, MI","MondayMotivation"
"331","22252699","1563816077","Our sincere condolences to the family and friends of Lynn MacKenzie. Here's everything we know so far about the sad incident in Gananoque. #ygk 
https://t.co/Yv9IqRP1Av","Kingston, ON","ygk"
"332","2379182562","1563816065","@acnewsitics @PoliticalKathy So true.  These Democrat party mob people are such hate filled #racists.  It's sad.  Totally agree.","Washington DC","racists"
"333","19928114","1563816047","It’s sad that it feels “cooler” today #Jersey","Jersey ","Jersey"
"334","622474711","1563816036","@MarkKolpack @chloebennet I would love to see Daisy Quake explores in another Marvel universe if that could be possible to see i'm so sad that #AgentsofSHIELD is ending final season 7","Springfield,Va","AgentsofSHIELD"
"335","372449148","1563816015","Sad news as the #USNavy calls off search for missing AT2 Slayton Richard Saldana. He was assigned to Helicopter Sea Combat Squadron 5 ""Nightdippers"" and went missing on July 17 from the aircraft carrier Abraham Lincoln in the Arabian Sea.

https://t.co/gK3JeNXPom","Silicon Valley","USNavy"
"336","279049935","1563816005","Thank you to all who helped make the #KACP2019 Conference a huge success! We are sad that it's over, but feeling very equipped! If you had a favorite memory or photos from the conference, please share with us!

#KACP #EquippingTheRemnant #IgniteRevival","Baltimore, Maryland","c(""KACP2019"", ""KACP"", ""EquippingTheRemnant"", ""IgniteRevival"")"
"337","811581582","1563815973","Makes me sad but also excited for the foundation being built for this new era of Bengals football. #WhoDey https://t.co/noHBqWKWDW","Memphis, TN","WhoDey"
"338","2237318742","1563815956","Hanging out with Yoshi for a little today. He misses Mama @beaignacio ❤ #doge is sad. https://t.co/kIIlsW1HrJ","California, USA","doge"
"339","1547001122","1563815954","#9YearsOfOneDirection remember when the loves of my life LIED about a “HIATUS” im SAD

but I forgive you pls come back","Utah, USA","9YearsOfOneDirection"
"340","121690010","1563815953","@realDonaldTrump Scared much? #sad","Los Angeles, CA","sad"
"341","49365615","1563815879","@lacadri34 @jonathanweisman @realDonaldTrump @SenGillibrand I am 100% comfortable that Franken was wrongly accused and that he shouldn't have resigned, he shouldn't have been shamed w/the pressure from Dems. A Senate Ethics review should have been allowed to play out. Now Dems can't even call POTUS to account. #Sad https://t.co/2QHfse0HEH","Earth","Sad"
"342","32811187","1563815842","I lived in Toronto last summer &amp; I walked along the Danforth at least once or twice a week as I only lived 10 minutes away. I rode my bike along the Danforth to go to my doctor appointments. Today marks the one year anniversary!  Sad day 💔#TorontoStrong #DanforthStrong #toronto","Lethbridge, Alberta","c(""TorontoStrong"", ""DanforthStrong"", ""toronto"")"
"343","939284626303889408","1563815830","Don’t End Up a Sad Stat: 60 Percent of Small Businesses Go Under Following Data Breach https://t.co/0Fzo8LoTXD #businessservices #databreach https://t.co/leElhEIWCC","Vail, CO","c(""businessservices"", ""databreach"")"
"344","23031839","1563815807","We're sad to report another soap alum's passing. Our condolences to the friends and family of David Hedison who died on July 18. 

More here: https://t.co/4UX7whJ6gx #YR #AnotherWorld https://t.co/xZoQ7LOG91","New York, USA","c(""YR"", ""AnotherWorld"")"
"345","904780719054049282","1563815804","Bat Sh*t crazy is residing in the hallowed halls of Congress. SAD!
Video surfaces of shouting Rashida Tlaib being dragged out of Trump event https://t.co/Cteee1FeXc #FoxNews","USA","FoxNews"
"346","34005611","1563815576","Is a #Free #freebie look inside EVOLUTION OF A SAD WOMAN #book @ #Amazon enough #readers #MondayMotivaton? (Accessible by computer only. Not mobile accessible). https://t.co/VKozJheNLg  #MondayMotivation","Houston area, Texas","c(""Free"", ""freebie"", ""book"", ""Amazon"", ""readers"", ""MondayMotivaton"", ""MondayMotivation"")"
"347","34005611","1563815345","ON SALE for $19.10 EVOLUTION OF A SAD WOMAN mystery suspense thriller romance #book @ #Amazon. HURRY!!   5men who love❤️ 1woman.  https://t.co/xJ8uxV9jdu #Readers #mondaythoughts for #ReadersFavorite. GL  #AmReading #amreadingromance #Reading","Houston area, Texas","c(""book"", ""Amazon"", ""Readers"", ""mondaythoughts"", ""ReadersFavorite"", ""AmReading"", ""amreadingromance"", ""Reading"")"
"348","34005611","1563815711","Wow!  My #book, EVOLUTION OF A SAD WOMAN, is being sold by a company that sells dialysis aids. My book is being used to help folks through this process keeping their minds engrossed during the process. I was so touched that I was helping. GL https://t.co/c9nwf74pg3","Houston area, Texas","book"
